20465	UDP	58223	O[C@@H]1[C@@H](COP([O-])(=O)OP([O-])([O-])=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O
53792	benzylthiol	137674	C1(=CC=CC=C1)CS
53792	O2	15379	O=O
53792	benzothialdehyde	137675	C1(=CC=CC=C1)C=S
53792	H2O2	16240	[H]OO[H]
20716	H+	15378	[H+]
20716	H2O	15377	[H]O[H]
20716	S-adenosyl-L-homocysteine	57856	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CSCC[C@H]([NH3+])C([O-])=O)[C@@H](O)[C@H]1O
20716	NH4+	28938	[H][N+]([H])([H])[H]
20716	S-inosyl-L-homocysteine	57985	[NH3+][C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12)C([O-])=O
11372	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
11372	L-aspartate	29991	[NH3+][C@@H](CC([O-])=O)C([O-])=O
11372	NH4+	28938	[H][N+]([H])([H])[H]
11372	AMP	456215	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
11372	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
11372	H+	15378	[H+]
11372	L-asparagine	58048	NC(=O)C[C@H]([NH3+])C([O-])=O
29795	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
29795	H2O	15377	[H]O[H]
29795	Zn2+	29105	[Zn++]
29795	ADP	456216	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
29795	H+	15378	[H+]
29795	phosphate	43474	OP([O-])([O-])=O
37823	(R)-(2,4-dichlorophenoxy)propanoate	75288	C[C@@H](Oc1ccc(Cl)cc1Cl)C([O-])=O
37823	2-oxoglutarate	16810	[O-]C(=O)CCC(=O)C([O-])=O
37823	O2	15379	O=O
37823	2,4-dichlorophenol	16738	Oc1ccc(Cl)cc1Cl
37823	CO2	16526	O=C=O
37823	pyruvate	15361	CC(=O)C([O-])=O
37823	succinate	30031	[O-]C(=O)CCC([O-])=O
20724	a 4-saturated-(3S)-3-hydroxyacyl-CoA	137480	[C@@H]1(N2C3=C(C(=NC=N3)N)N=C2)O[C@H](COP(OP(OCC([C@H](C(NCCC(NCCSC(=O)C[C@H](C*)O)=O)=O)O)(C)C)(=O)[O-])(=O)[O-])[C@H]([C@H]1O)OP([O-])([O-])=O
20724	a (3E)-enoyl-CoA	58521	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C\C=C\[*]
20724	H2O	15377	[H]O[H]
33015	[(1R)-2,2,3-trimethyl-5-oxocyclopent-3-enyl]acetyl-CoA	64784	CC1=CC(=O)[C@H](CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP([O-])([O-])=O)n2cnc3c(N)ncnc23)C1(C)C
33015	H+	15378	[H+]
33015	NADPH	57783	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
33015	O2	15379	O=O
33015	[(2R)-3,3,4-trimethyl-6-oxo-3,6-dihydro-1H-pyran-2-yl]acetyl-CoA	64785	CC1=CC(=O)O[C@H](CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2OP([O-])([O-])=O)n2cnc3c(N)ncnc23)C1(C)C
33015	H2O	15377	[H]O[H]
33015	NADP+	58349	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
30407	hν	30212	*
30407	oxidized [2Fe-2S]-[ferredoxin]	-	S1[Fe+]S[Fe+]1
30407	-	33737	-
30407	reduced [plastocyanin]	49552	[Cu+]
30407	oxidized [plastocyanin]	-	[Cu++]
30407	-	29036	-
30407	reduced [2Fe-2S]-[ferredoxin]	33738	S1[Fe]S[Fe+]1
44736	acetyl-CoA	57288	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
44736	dihydroxyacetone phosphate	57642	C(CO)(COP([O-])(=O)[O-])=O
44736	3-hydroxy-2,4-dioxopentyl phosphate	84359	CC(=O)C(O)C(=O)COP([O-])([O-])=O
44736	CoA	57287	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
12492	L-methionine	57844	CSCC[C@H]([NH3+])C([O-])=O
12492	D-methionine	57932	CSCC[C@@H]([NH3+])C([O-])=O
41275	H2O	15377	[H]O[H]
41275	N-eicosanoyl-sphing-4-enine	72962	CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)\C=C\CCCCCCCCCCCCC
41275	eicosanoate	32360	CCCCCCCCCCCCCCCCCCCC([O-])=O
41275	sphing-4-enine	57756	CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H]([NH3+])CO
31791	H2O	15377	[H]O[H]
31791	tuberculosinyl diphosphate	58822	C[C@H]1CC=C2[C@@H](CCCC2(C)C)[C@]1(C)CC\C(C)=C\COP([O-])(=O)OP([O-])([O-])=O
31791	(13S)-edaxadiene	63180	[H][C@@]12CCCC(C)(C)C1=CC[C@H](C)[C@@]2(C)CC[C@](C)(O)C=C
31791	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
13285	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
13285	L-cysteine	35235	[NH3+][C@@H](CS)C([O-])=O
13285	L-glutamate	29985	[NH3+][C@@H](CCC([O-])=O)C([O-])=O
13285	ADP	456216	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
13285	H+	15378	[H+]
13285	L-γ-glutamyl-L-cysteine	58173	[NH3+][C@@H](CCC(=O)N[C@@H](CS)C([O-])=O)C([O-])=O
13285	phosphate	43474	OP([O-])([O-])=O
11748	fluoroacetaldehyde	14272	FCC=O
11748	L-threonine	57926	C[C@@H](O)[C@H]([NH3+])C([O-])=O
11748	4-fluoro-L-threonine	57264	[NH3+][C@@H]([C@H](O)CF)C([O-])=O
11748	acetaldehyde	15343	[H]C(C)=O
28342	dITP	61382	O[C@H]1C[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)n1cnc2c1nc[nH]c2=O
28342	H2O	15377	[H]O[H]
28342	dIMP	61194	O[C@H]1C[C@@H](O[C@@H]1COP([O-])([O-])=O)n1cnc2c1nc[nH]c2=O
28342	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
28342	H+	15378	[H+]
47924	2-dehydro-3,6-dideoxy-6-sulfo-D-gluconate	88094	C(C(C[C@@H]([C@@H](CS([O-])(=O)=O)O)O)=O)([O-])=O
47924	(S)-3-sulfolactaldehyde	90109	[O-]S(C[C@H](C(=O)[H])O)(=O)=O
47924	pyruvate	15361	CC(=O)C([O-])=O
14841	(2E,6E,10E)-geranylgeranyl diphosphate	58756	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP([O-])(=O)OP([O-])([O-])=O
14841	ent-copalyl diphosphate	58553	[C@@H]1(CC/C(/C)=C/COP(OP(=O)([O-])[O-])(=O)[O-])C(=C)CC[C@]2([C@@]1(C)CCCC2(C)C)[H]
20513	2-aryl-2-methylmalonate	57542	CC([*])(C([O-])=O)C([O-])=O
20513	H+	15378	[H+]
20513	2-arylpropionate	57738	CC([*])C([O-])=O
20513	CO2	16526	O=C=O
24292	acetyl-CoA	57288	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
24292	L-glutamate	29985	[NH3+][C@@H](CCC([O-])=O)C([O-])=O
24292	CoA	57287	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
24292	H+	15378	[H+]
24292	N-acetyl-L-glutamate	44337	C(C([O-])=O)C[C@@H](C([O-])=O)NC(=O)C
23708	[GlcNAc-(1→4)-Mur2Ac(oyl-L-Ala-γ-D-Glu-L-Lys-D-Ala-D-Ala)]n-diphospho-ditrans,octacis-undecaprenol	78435	-
23708	β-D-GlcNAc-(1→4)-Mur2Ac(oyl-L-Ala-γ-D-Glu-L-Lys-D-Ala-D-Ala)-di-trans,octa-cis-undecaprenyl diphosphate	60033	C[C@@H](NC(=O)[C@@H](C)NC(=O)[C@H](CCCC[NH3+])NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]1[C@@H](NC(C)=O)[C@H](O[C@H](CO)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)OP([O-])(=O)OP([O-])(=O)OC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(\C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C([O-])=O)C([O-])=O
23708	di-trans,octa-cis-undecaprenyl diphosphate	58405	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/CC\C(C)=C/COP([O-])(=O)OP([O-])([O-])=O
23708	H+	15378	[H+]
17989	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
17989	L-seryl-[protein]	29999	C([C@H](CO)N*)(=O)*
17989	ADP	456216	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
17989	H+	15378	[H+]
17989	O-phospho-L-seryl-[protein]	83421	[O-]P([O-])(=O)OC[C@H](N-*)C(-*)=O
23068	(S)-methylmalonyl-CoA	57327	C[C@@H](C([O-])=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
23068	H+	15378	[H+]
23068	NADPH	57783	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
23068	propanoyl-CoA	57392	CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
23068	6-deoxyerythronolide B	16089	CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@@H](C)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C
23068	CO2	16526	O=C=O
23068	CoA	57287	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
23068	H2O	15377	[H]O[H]
23068	NADP+	58349	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
48024	1,2,3-tripropanoylglycerol	88153	O(CC(COC(CC)=O)OC(=O)CC)C(CC)=O
48024	H2O	15377	[H]O[H]
48024	dipropanoylglycerol	88155	O(CC(COC(=O)CC)O*)*
48024	H+	15378	[H+]
48024	propanoate	17272	CCC([O-])=O
60456	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
60456	UTP	46398	O[C@@H]1[C@@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O
60456	3',3'-cUAMP	143809	[C@H]1(O[C@H]2[C@H]([C@H]1O)OP([O-])(OC[C@H]3O[C@@H](N4C=CC(NC4=O)=O)[C@@H]([C@@H]3OP([O-])(=O)OC2)O)=O)N5C=NC6=C5N=CN=C6N
60456	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
53844	glycochenodeoxycholate	36252	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(=O)NCC([O-])=O
53844	NAD+	57540	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
53844	7-oxoglycolithocholate	137818	C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(C(C[C@@]2(C[C@@H](C1)O)[H])=O)[H])(CC[C@@]4([C@@H](CCC(NCC([O-])=O)=O)C)[H])[H])C)[H])C
53844	H+	15378	[H+]
53844	NADH	57945	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
10740	a secondary alcohol	35681	*C(*)O
10740	NAD+	57540	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
10740	a ketone	17087	[*]C([*])=O
10740	H+	15378	[H+]
10740	NADH	57945	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
58904	(S)-methylmalonyl-CoA	57327	C[C@@H](C([O-])=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
58904	H+	15378	[H+]
58904	hexadecanoyl-[(hydroxy)phthioceranic acid synthase]	-	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OC[C@H](N-*)C(-*)=O
58904	-	78483	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
58904	NADPH	57783	-
58904	C40-phthioceranyl-[(hydroxy)phthioceranic acid synthase]	-	C(NC(CCNC(=O)[C@@H](C(COP(OC[C@@H](C(*)=O)N*)(=O)[O-])(C)C)O)=O)CSC([C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](CCCCCCCCCCCCCCCC)C)C)C)C)C)C)C)C)=O
58904	-	142472	O=C=O
58904	CO2	16526	-
58904	CoA	57287	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
58904	H2O	15377	[H]O[H]
58904	NADP+	58349	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
22148	a plastoquinol	62192	-
22148	H+	15378	[H+]
22148	oxidized [plastocyanin]	-	[Cu++]
22148	-	29036	-
22148	a plastoquinone	17757	-
22148	reduced [plastocyanin]	49552	[Cu+]
52692	3-phenyllactate	8100	OC(Cc1ccccc1)C([O-])=O
52692	NADP+	58349	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
52692	3-phenylpyruvate	18005	[O-]C(=O)C(=O)Cc1ccccc1
52692	H+	15378	[H+]
52692	NADPH	57783	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
18237	2,5-dihydroxybenzoate	58044	Oc1ccc(O)c(c1)C([O-])=O
18237	O2	15379	O=O
18237	3-maleylpyruvate	16727	[O-]C(=O)\C=C/C(=O)CC(=O)C([O-])=O
18237	H+	15378	[H+]
33639	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
33639	CoA	57287	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
33639	tetracosanoate	31014	CCCCCCCCCCCCCCCCCCCCCCCC([O-])=O
33639	AMP	456215	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
33639	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
33639	tetracosanoyl-CoA	65052	CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
20157	[Fe(III)cytochrome c]	-	[Fe+3]
20157	-	29034	-
20157	a polyvinyl alcohol	17246	-
20157	[Fe(II)cytochrome c]	29033	[Fe++]
20157	an oxidized polyvinyl alcohol	16571	-
20157	H+	15378	[H+]
20549	[Fe(III)cytochrome c]	-	[Fe+3]
20549	-	29034	[H]SS([O-])(=O)=O
20549	thiosulfate	33542	-
20549	[Fe(II)cytochrome c]	-	[Fe++]
20549	-	29033	[H+]
20549	H+	15378	-
20549	tetrathionate	15226	[O-]S(=O)(=O)SSS([O-])(=O)=O
32899	1,8-cineole	27961	C[C@@]12CC[C@@H](CC1)C(C)(C)O2
32899	O2	15379	O=O
32899	reduced [flavodoxin]	57618	Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O)c2cc1C
32899	2-endo-hydroxy-1,8-cineole	35811	CC1(C)O[C@]2(C)CC[C@H]1C[C@H]2O
32899	H+	15378	[H+]
32899	H2O	15377	[H]O[H]
32899	oxidized [flavodoxin]	58210	C12=NC([N-]C(C1=NC=3C(N2C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)=CC(=C(C3)C)C)=O)=O
17521	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
17521	H2O	15377	[H]O[H]
17521	L-glutamine	58359	NC(=O)CC[C@H]([NH3+])C([O-])=O
17521	L-glutamyl-tRNAGln	78520	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(-*)=O)[C@@H](OC(=O)[C@@H]([NH3+])CCC([O-])=O)[C@H]1O
17521	ADP	456216	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
17521	H+	15378	[H+]
17521	L-glutamate	29985	[NH3+][C@@H](CCC([O-])=O)C([O-])=O
17521	L-glutaminyl-tRNAGln	78521	NC(=O)CC[C@H]([NH3+])C(=O)O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])(-*)=O)n1cnc2c(N)ncnc12
17521	phosphate	43474	OP([O-])([O-])=O
37471	3-methylbutanoyl-CoA	57345	CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
37471	S-adenosyl-L-methionine	59789	C[S+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
37471	CoA	57287	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
37471	H+	15378	[H+]
37471	N-isovaleryl-L-homoserine lactone	74958	CC(C)CC(=O)N[C@H]1CCOC1=O
37471	S-methyl-5'-thioadenosine	17509	CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
38259	(2R,3S)-β-methylmalyl-CoA	75634	C[C@@H]([C@@H](O)C([O-])=O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
38259	glyoxylate	36655	[H]C(=O)C([O-])=O
38259	propanoyl-CoA	57392	CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
18149	H2O	15377	[H]O[H]
18149	N-acetyl-D-galactosamine 6-phosphate	71673	CC(=O)N[C@H]1C(O)O[C@H](COP([O-])([O-])=O)[C@H](O)[C@@H]1O
18149	acetate	30089	CC([O-])=O
18149	D-galactosamine 6-phosphate	71674	[NH3+][C@H]1C(O)O[C@H](COP([O-])([O-])=O)[C@H](O)[C@@H]1O
11672	chorismate	29748	O[C@@H]1C=CC(=C[C@H]1OC(=C)C([O-])=O)C([O-])=O
11672	L-glutamine	58359	NC(=O)CC[C@H]([NH3+])C([O-])=O
11672	4-amino-4-deoxychorismate	58406	[NH3+][C@@H]1C=CC(=C[C@H]1OC(=C)C([O-])=O)C([O-])=O
11672	L-glutamate	29985	[NH3+][C@@H](CCC([O-])=O)C([O-])=O
42972	a 1,2-diacyl-sn-glycero-3-phosphoethanolamine	64612	O(P(=O)(OCC[NH3+])[O-])C[C@H](OC(*)=O)COC(*)=O
42972	a cardiolipin	62237	OC(COP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O)COP([O-])(=O)OC[C@@H](COC([*])=O)OC([*])=O
42972	ethanolamine	57603	[NH3+]CCO
34239	L-glutamate	29985	[NH3+][C@@H](CCC([O-])=O)C([O-])=O
34239	3-aminopentanedioate	66948	[NH3+]C(CC([O-])=O)CC([O-])=O
33411	(S)-malyl N-acetyl-α-D-glucosaminide	64870	CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H](CC([O-])=O)C([O-])=O
33411	H2O	15377	[H]O[H]
33411	(S)-malyl α-D-glucosaminide	64871	[NH3+][C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@@H](CC([O-])=O)C([O-])=O
33411	acetate	30089	CC([O-])=O
14477	a medium-chain 2,3-saturated fatty acyl-CoA	83723	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC[*]
14477	H+	15378	[H+]
14477	oxidized [electron-transfer flavoprotein]	57692	Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C
14477	a medium-chain trans-(2E)-enoyl-CoA	83726	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)\C=C\[*]
14477	reduced [electron-transfer flavoprotein]	58307	Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C
55152	H+	15378	[H+]
55152	L-prolyl-[peptidyl-carrier protein]	-	C(NC(CCNC(=O)[C@@H](C(COP(OC[C@@H](C(*)=O)N*)(=O)[O-])(C)C)O)=O)CSC([C@@H]1CCC[NH2+]1)=O
55152	-	138622	-
55152	oxidized [electron-transfer flavoprotein]	57692	Cc1cc2nc3c(nc(=O)[n-]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C
55152	(1H-pyrrole-2-carbonyl)-[peptidyl-carrier protein]	-	C(NC(CCNC(=O)[C@@H](C(COP(OC[C@@H](C(*)=O)N*)(=O)[O-])(C)C)O)=O)CSC(C1=CC=CN1)=O
55152	-	138623	-
55152	reduced [electron-transfer flavoprotein]	58307	Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n3cnc4c(N)ncnc34)c2cc1C
18069	L-arginine	32682	NC(=[NH2+])NCCC[C@H]([NH3+])C([O-])=O
18069	D-arginine	32689	NC(=[NH2+])NCCC[C@@H]([NH3+])C([O-])=O
30179	oxalate	30623	[O-]C(=O)C([O-])=O
